;Date;Time;Comp;Round;Day;Venue;Result;GF;GA;Opponent;xG;xGA;Poss;Attendance;Captain;Formation;Referee;Match Report;Notes;team;key;Sh;SoT;Dist;FK;PK;Att;Cmp%;CrdY;CrdR;2CrdY;Fls;Off;Int;age;value;repos
31;2021-03-20;18:00;Serie A;Matchweek 28;Sat;Home;W;2;1;Cagliari;0.9;2.7;54.0;;Giulio Maggiore;4-3-3;Maurizio Mariani;Match Report;;Spezia;2021-03-2018:00Serie AMatchweek 28HomeWCagliariSpezia;12.0;5.0;18.8;1.0;0;512.0;76.0;1;0;0;12.0;0.0;10.0;23.6;€78.50m;8
32;2021-04-03;15:00;Serie A;Matchweek 29;Sat;Away;L;1;2;Lazio;0.8;2.2;49.0;;Giulio Maggiore;4-3-3;Antonio Giua;Match Report;;Spezia;2021-04-0315:00Serie AMatchweek 29AwayLLazioSpezia;7.0;3.0;12.9;0.0;0;503.0;76.7;3;0;0;20.0;3.0;11.0;23.6;€78.50m;14
33;2021-04-10;15:00;Serie A;Matchweek 30;Sat;Home;W;3;2;Crotone;1.2;1.6;60.0;;Giulio Maggiore;4-3-3;Simone Sozza;Match Report;;Spezia;2021-04-1015:00Serie AMatchweek 30HomeWCrotoneSpezia;7.0;3.0;12.4;0.0;0;626.0;81.8;1;0;0;12.0;3.0;9.0;23.6;€78.50m;7
34;2021-04-18;15:00;Serie A;Matchweek 31;Sun;Away;L;1;4;Bologna;0.7;2.6;59.0;;Giulio Maggiore;4-3-3;Marco Piccinini;Match Report;;Spezia;2021-04-1815:00Serie AMatchweek 31AwayLBolognaSpezia;8.0;4.0;17.6;0.0;0;569.0;81.5;1;0;0;12.0;4.0;9.0;23.6;€78.50m;8
35;2021-04-21;20:45;Serie A;Matchweek 32;Wed;Home;D;1;1;Inter;0.0;3.1;36.0;;Claudio Terzi;4-3-3;Daniele Chiffi;Match Report;;Spezia;2021-04-2120:45Serie AMatchweek 32HomeDInterSpezia;1.0;1.0;21.8;0.0;0;396.0;78.5;2;0;0;8.0;0.0;4.0;23.6;€78.50m;3
36;2021-04-24;15:00;Serie A;Matchweek 33;Sat;Away;L;0;2;Genoa;1.1;2.1;65.0;;Claudio Terzi;4-3-3;Gianluca Manganiello;Match Report;;Spezia;2021-04-2415:00Serie AMatchweek 33AwayLGenoaSpezia;9.0;1.0;21.1;0.0;0;630.0;84.0;2;0;0;14.0;1.0;6.0;23.6;€78.50m;3
37;2021-05-01;15:00;Serie A;Matchweek 34;Sat;Away;D;1;1;Hellas Verona;1.2;1.7;54.0;;Giulio Maggiore;4-3-3;Manuel Volpi;Match Report;;Spezia;2021-05-0115:00Serie AMatchweek 34AwayDHellas VeronaSpezia;13.0;2.0;20.3;3.0;0;445.0;76.9;2;0;0;16.0;1.0;12.0;23.6;€78.50m;7
38;2021-05-08;15:00;Serie A;Matchweek 35;Sat;Home;L;1;4;Napoli;1.4;1.9;48.0;;Giulio Maggiore;4-3-3;Massimiliano Irrati;Match Report;;Spezia;2021-05-0815:00Serie AMatchweek 35HomeLNapoliSpezia;8.0;2.0;14.9;1.0;0;499.0;82.6;3;0;0;15.0;1.0;6.0;23.6;€78.50m;7
39;2021-05-12;20:45;Serie A;Matchweek 36;Wed;Away;D;2;2;Sampdoria;2.6;1.5;39.0;;Claudio Terzi;4-4-2;Fabio Maresca;Match Report;;Spezia;2021-05-1220:45Serie AMatchweek 36AwayDSampdoriaSpezia;15.0;6.0;11.8;0.0;0;403.0;77.7;2;0;0;17.0;2.0;13.0;23.6;€78.50m;4
40;2021-05-15;15:00;Serie A;Matchweek 37;Sat;Home;W;4;1;Torino;2.3;1.0;41.0;;Claudio Terzi;4-3-3;Daniele Orsato;Match Report;;Spezia;2021-05-1515:00Serie AMatchweek 37HomeWTorinoSpezia;13.0;7.0;13.7;1.0;1;326.0;67.2;3;0;0;25.0;4.0;9.0;23.6;€78.50m;3
41;2021-05-23;20:45;Serie A;Matchweek 38;Sun;Home;D;2;2;Roma;2.4;2.4;43.0;;Claudio Terzi;4-3-3;Ivan Pezzuto;Match Report;;Spezia;2021-05-2320:45Serie AMatchweek 38HomeDRomaSpezia;17.0;8.0;15.3;0.0;0;484.0;80.0;0;0;0;13.0;5.0;11.0;23.6;€78.50m;8
0;2020-09-19;18:00;Serie A;Matchweek 1;Sat;Away;L;0;1;Fiorentina;0.7;1.9;50.0;;Andrea Belotti;4-3-1-2;Rosario Abisso;Match Report;;Torino;2020-09-1918:00Serie AMatchweek 1AwayLFiorentinaTorino;6.0;3.0;18.7;1.0;0;476.0;81.9;1;0;0;20.0;1.0;11.0;24.8;€223.40m;10
1;2020-09-26;15:00;Serie A;Matchweek 2;Sat;Home;L;2;4;Atalanta;0.6;2.1;45.0;1000.0;Andrea Belotti;4-3-1-2;Massimiliano Irrati;Match Report;;Torino;2020-09-2615:00Serie AMatchweek 2HomeLAtalantaTorino;7.0;4.0;15.7;0.0;0;483.0;77.8;1;0;0;11.0;2.0;8.0;24.8;€223.40m;7
2;2020-10-18;15:00;Serie A;Matchweek 4;Sun;Home;L;2;3;Cagliari;1.4;1.9;58.0;1000.0;Andrea Belotti;4-1-2-1-2◆;Federico La Penna;Match Report;;Torino;2020-10-1815:00Serie AMatchweek 4HomeLCagliariTorino;12.0;5.0;18.0;0.0;1;562.0;87.5;2;1;0;14.0;1.0;11.0;24.8;€223.40m;22
3;2020-10-23;20:45;Serie A;Matchweek 5;Fri;Away;D;3;3;Sassuolo;2.1;2.1;28.0;700.0;Andrea Belotti;4-3-1-2;Marco Guida;Match Report;;Torino;2020-10-2320:45Serie AMatchweek 5AwayDSassuoloTorino;17.0;10.0;14.3;1.0;0;294.0;76.5;2;0;0;12.0;0.0;15.0;24.8;€223.40m;5
4;2020-10-28;14:00;Coppa Italia;Third round;Wed;Home;W;3;1;Lecce;;;;;;;Marco Piccinini;Match Report;Required Extra Time;Torino;2020-10-2814:00Coppa ItaliaThird roundHomeWLecceTorino;3.0;3.0;;;1;;;1;0;0;0.0;0.0;0.0;24.8;€223.40m;5
5;2020-11-01;15:00;Serie A;Matchweek 6;Sun;Home;L;3;4;Lazio;2.4;1.8;45.0;;Andrea Belotti;4-3-1-2;Daniele Chiffi;Match Report;;Torino;2020-11-0115:00Serie AMatchweek 6HomeLLazioTorino;10.0;3.0;20.3;1.0;1;478.0;83.9;2;0;0;11.0;2.0;8.0;24.8;€223.40m;4
6;2020-11-04;17:00;Serie A;Matchweek 3;Wed;Away;W;2;1;Genoa;0.3;1.4;49.0;;Andrea Belotti;4-3-1-2;Paolo Valeri;Match Report;;Torino;2020-11-0417:00Serie AMatchweek 3AwayWGenoaTorino;7.0;1.0;21.6;0.0;0;528.0;79.5;4;0;0;18.0;2.0;21.0;24.8;€223.40m;3
7;2020-11-08;15:00;Serie A;Matchweek 7;Sun;Home;D;0;0;Crotone;0.2;0.3;49.0;;Andrea Belotti;4-3-1-2;Francesco Fourneau;Match Report;;Torino;2020-11-0815:00Serie AMatchweek 7HomeDCrotoneTorino;4.0;0.0;14.6;0.0;0;477.0;79.9;3;0;0;15.0;2.0;16.0;24.8;€223.40m;4
8;2020-11-22;15:00;Serie A;Matchweek 8;Sun;Away;L;2;4;Inter;2.1;4.0;44.0;;Tomás Rincón;3-5-2;Federico La Penna;Match Report;;Torino;2020-11-2215:00Serie AMatchweek 8AwayLInterTorino;12.0;5.0;18.6;1.0;1;450.0;83.3;2;0;0;14.0;0.0;19.0;24.8;€223.40m;14
9;2020-11-26;14:00;Coppa Italia;Fourth round;Thu;Home;W;2;0;Virtus Entella;;;;;;;Daniele Paterna;Match Report;;Torino;2020-11-2614:00Coppa ItaliaFourth roundHomeWVirtus EntellaTorino;2.0;2.0;;;0;;;0;0;0;0.0;0.0;0.0;24.8;€223.40m;4
10;2020-11-30;18:30;Serie A;Matchweek 9;Mon;Home;D;2;2;Sampdoria;1.8;1.4;53.0;;Andrea Belotti;3-5-2;Daniele Doveri;Match Report;;Torino;2020-11-3018:30Serie AMatchweek 9HomeDSampdoriaTorino;14.0;7.0;13.1;1.0;0;564.0;82.4;1;0;0;17.0;5.0;14.0;24.8;€223.40m;4
11;2020-12-05;18:00;Serie A;Matchweek 10;Sat;Away;L;1;2;Juventus;1.0;1.6;35.0;;Andrea Belotti;3-5-2;Daniele Orsato;Match Report;;Torino;2020-12-0518:00Serie AMatchweek 10AwayLJuventusTorino;7.0;2.0;15.9;1.0;0;355.0;74.9;3;0;0;10.0;0.0;17.0;24.8;€223.40m;5
12;2020-12-12;18:00;Serie A;Matchweek 11;Sat;Home;L;2;3;Udinese;1.0;1.3;60.0;;Andrea Belotti;3-5-2;Davide Massa;Match Report;;Torino;2020-12-1218:00Serie AMatchweek 11HomeLUdineseTorino;8.0;3.0;21.2;2.0;0;619.0;82.4;3;0;0;9.0;1.0;10.0;24.8;€223.40m;7
13;2020-12-17;20:45;Serie A;Matchweek 12;Thu;Away;L;1;3;Roma;1.0;3.1;37.0;;Andrea Belotti;3-5-1-1;Rosario Abisso;Match Report;;Torino;2020-12-1720:45Serie AMatchweek 12AwayLRomaTorino;17.0;6.0;19.4;2.0;0;403.0;84.6;3;1;1;16.0;1.0;12.0;24.8;€223.40m;5
14;2020-12-20;12:30;Serie A;Matchweek 13;Sun;Home;D;1;1;Bologna;1.2;1.9;51.0;;Andrea Belotti;4-3-1-2;Fabrizio Pasqua;Match Report;;Torino;2020-12-2012:30Serie AMatchweek 13HomeDBolognaTorino;14.0;4.0;18.1;1.0;0;461.0;78.5;1;0;0;14.0;3.0;13.0;24.8;€223.40m;3
15;2020-12-23;20:45;Serie A;Matchweek 14;Wed;Away;D;1;1;Napoli;0.4;0.9;35.0;;Andrea Belotti;3-5-2;Paolo Valeri;Match Report;;Torino;2020-12-2320:45Serie AMatchweek 14AwayDNapoliTorino;10.0;3.0;18.4;0.0;0;378.0;78.8;3;0;0;16.0;1.0;10.0;24.8;€223.40m;3
16;2021-01-03;15:00;Serie A;Matchweek 15;Sun;Away;W;3;0;Parma;1.7;1.0;43.0;;Andrea Belotti;3-5-2;Daniele Doveri;Match Report;;Torino;2021-01-0315:00Serie AMatchweek 15AwayWParmaTorino;12.0;5.0;18.5;3.0;0;424.0;75.9;2;0;0;16.0;0.0;16.0;24.8;€223.40m;11
17;2021-01-06;15:00;Serie A;Matchweek 16;Wed;Home;D;1;1;Hellas Verona;1.4;0.4;46.0;;Andrea Belotti;3-5-2;Marco Di Bello;Match Report;;Torino;2021-01-0615:00Serie AMatchweek 16HomeDHellas VeronaTorino;17.0;2.0;16.6;0.0;0;420.0;68.6;1;0;0;12.0;1.0;15.0;24.8;€223.40m;3
18;2021-01-09;20:45;Serie A;Matchweek 17;Sat;Away;L;0;2;Milan;0.5;1.6;54.0;;Andrea Belotti;3-5-1-1;Fabio Maresca;Match Report;;Torino;2021-01-0920:45Serie AMatchweek 17AwayLMilanTorino;9.0;1.0;18.7;2.0;0;509.0;82.3;2;0;0;15.0;1.0;3.0;24.8;€223.40m;3
19;2021-01-12;20:45;Coppa Italia;Round of 16;Tue;Away;D;0 (4);0 (5);Milan;;;50.0;;;;Paolo Valeri;Match Report;Milan won on penalty kicks following extra time;Torino;2021-01-1220:45Coppa ItaliaRound of 16AwayDMilanTorino;0.0;0.0;;;0;;;6;0;0;0.0;0.0;0.0;24.8;€223.40m;3
20;2021-01-16;18:00;Serie A;Matchweek 18;Sat;Home;D;0;0;Spezia;0.7;0.3;66.0;;Andrea Belotti;3-5-2;Michael Fabbri;Match Report;;Torino;2021-01-1618:00Serie AMatchweek 18HomeDSpeziaTorino;10.0;1.0;12.1;0.0;0;664.0;85.8;3;0;0;12.0;6.0;11.0;24.8;€223.40m;4
21;2021-01-22;20:45;Serie A;Matchweek 19;Fri;Away;D;2;2;Benevento;1.4;1.6;61.0;;Andrea Belotti;3-5-2;Piero Giacomelli;Match Report;;Torino;2021-01-2220:45Serie AMatchweek 19AwayDBeneventoTorino;16.0;5.0;17.4;1.0;0;513.0;78.6;3;0;0;22.0;3.0;10.0;24.8;€223.40m;6
22;2021-01-29;20:45;Serie A;Matchweek 20;Fri;Home;D;1;1;Fiorentina;2.2;1.4;52.0;;Andrea Belotti;3-5-2;Marco Di Bello;Match Report;;Torino;2021-01-2920:45Serie AMatchweek 20HomeDFiorentinaTorino;15.0;3.0;13.3;2.0;0;451.0;76.7;2;0;0;20.0;1.0;9.0;24.8;€223.40m;7
23;2021-02-06;15:00;Serie A;Matchweek 21;Sat;Away;D;3;3;Atalanta;2.8;1.8;43.0;;Andrea Belotti;3-5-2;Francesco Fourneau;Match Report;;Torino;2021-02-0615:00Serie AMatchweek 21AwayDAtalantaTorino;20.0;4.0;16.7;1.0;0;411.0;71.3;2;0;0;17.0;1.0;17.0;24.8;€223.40m;8
24;2021-02-13;15:00;Serie A;Matchweek 22;Sat;Home;D;0;0;Genoa;0.4;0.3;46.0;;Andrea Belotti;3-5-2;Fabrizio Pasqua;Match Report;;Torino;2021-02-1315:00Serie AMatchweek 22HomeDGenoaTorino;10.0;2.0;22.9;2.0;0;451.0;71.0;2;0;0;13.0;1.0;13.0;24.8;€223.40m;7
25;2021-02-19;20:45;Serie A;Matchweek 23;Fri;Away;W;1;0;Cagliari;1.1;1.0;53.0;;Andrea Belotti;3-1-4-2;Daniele Orsato;Match Report;;Torino;2021-02-1920:45Serie AMatchweek 23AwayWCagliariTorino;10.0;5.0;18.4;2.0;0;448.0;68.8;2;0;0;19.0;3.0;23.0;24.8;€223.40m;6
26;2021-03-07;15:00;Serie A;Matchweek 26;Sun;Away;L;2;4;Crotone;1.8;2.6;57.0;;Salvatore Sirigu;3-5-2;Marco Guida;Match Report;;Torino;2021-03-0715:00Serie AMatchweek 26AwayLCrotoneTorino;18.0;4.0;18.7;3.0;0;457.0;78.3;3;1;1;22.0;1.0;7.0;24.8;€223.40m;16
27;2021-03-14;15:00;Serie A;Matchweek 27;Sun;Home;L;1;2;Inter;0.9;2.5;32.0;;Daniele Baselli;3-5-2;Paolo Valeri;Match Report;;Torino;2021-03-1415:00Serie AMatchweek 27HomeLInterTorino;7.0;3.0;12.4;0.0;0;346.0;72.3;0;0;0;11.0;1.0;5.0;24.8;€223.40m;7
28;2021-03-17;15:00;Serie A;Matchweek 24;Wed;Home;W;3;2;Sassuolo;2.7;1.5;51.0;;Andrea Belotti;3-5-2;Maurizio Mariani;Match Report;;Torino;2021-03-1715:00Serie AMatchweek 24HomeWSassuoloTorino;22.0;11.0;16.5;0.0;0;513.0;77.2;1;0;0;10.0;2.0;10.0;24.8;€223.40m;3
29;2021-03-21;15:00;Serie A;Matchweek 28;Sun;Away;L;0;1;Sampdoria;0.7;0.9;64.0;;Andrea Belotti;3-5-2;Daniele Orsato;Match Report;;Torino;2021-03-2115:00Serie AMatchweek 28AwayLSampdoriaTorino;11.0;0.0;18.7;1.0;0;590.0;77.1;1;0;0;18.0;3.0;8.0;24.8;€223.40m;4
30;2021-04-03;18:00;Serie A;Matchweek 29;Sat;Home;D;2;2;Juventus;1.4;3.2;30.0;;Andrea Belotti;3-5-2;Michael Fabbri;Match Report;;Torino;2021-04-0318:00Serie AMatchweek 29HomeDJuventusTorino;10.0;6.0;19.6;3.0;0;274.0;73.0;3;0;0;16.0;0.0;9.0;24.8;€223.40m;13
31;2021-04-10;20:45;Serie A;Matchweek 30;Sat;Away;W;1;0;Udinese;1.5;1.1;36.0;;Andrea Belotti;3-5-2;Daniele Doveri;Match Report;;Torino;2021-04-1020:45Serie AMatchweek 30AwayWUdineseTorino;9.0;0.0;21.1;1.0;1;341.0;75.7;3;0;0;20.0;1.0;10.0;24.8;€223.40m;7
32;2021-04-18;18:00;Serie A;Matchweek 31;Sun;Home;W;3;1;Roma;3.4;1.4;49.0;;Andrea Belotti;3-5-2;Davide Massa;Match Report;;Torino;2021-04-1818:00Serie AMatchweek 31HomeWRomaTorino;27.0;11.0;15.5;1.0;0;440.0;75.5;2;0;0;13.0;1.0;10.0;24.8;€223.40m;8
33;2021-04-21;20:45;Serie A;Matchweek 32;Wed;Away;D;1;1;Bologna;2.0;0.3;52.0;;Andrea Belotti;3-5-2;Valerio Marini;Match Report;;Torino;2021-04-2120:45Serie AMatchweek 32AwayDBolognaTorino;18.0;3.0;18.4;3.0;0;406.0;71.2;2;0;0;15.0;3.0;12.0;24.8;€223.40m;3
34;2021-04-26;18:30;Serie A;Matchweek 33;Mon;Home;L;0;2;Napoli;1.3;2.4;48.0;;Andrea Belotti;3-5-2;Paolo Valeri;Match Report;;Torino;2021-04-2618:30Serie AMatchweek 33HomeLNapoliTorino;15.0;5.0;16.1;0.0;0;454.0;81.9;3;1;1;15.0;0.0;8.0;24.8;€223.40m;5
35;2021-05-03;20:45;Serie A;Matchweek 34;Mon;Home;W;1;0;Parma;1.6;0.5;51.0;;Andrea Belotti;3-1-4-2;Gianluca Aureliano;Match Report;;Torino;2021-05-0320:45Serie AMatchweek 34HomeWParmaTorino;13.0;3.0;13.1;0.0;0;458.0;74.5;0;0;0;10.0;2.0;10.0;24.8;€223.40m;7
36;2021-05-09;15:00;Serie A;Matchweek 35;Sun;Away;D;1;1;Hellas Verona;0.7;2.1;43.0;;Andrea Belotti;3-1-4-2;Davide Massa;Match Report;;Torino;2021-05-0915:00Serie AMatchweek 35AwayDHellas VeronaTorino;7.0;3.0;16.0;0.0;0;360.0;65.3;3;0;0;22.0;1.0;11.0;24.8;€223.40m;6
37;2021-05-12;20:45;Serie A;Matchweek 36;Wed;Home;L;0;7;Milan;0.9;3.7;42.0;;Daniele Baselli;3-5-2;Marco Guida;Match Report;;Torino;2021-05-1220:45Serie AMatchweek 36HomeLMilanTorino;14.0;1.0;22.8;2.0;0;409.0;83.1;2;0;0;15.0;1.0;16.0;24.8;€223.40m;3
38;2021-05-15;15:00;Serie A;Matchweek 37;Sat;Away;L;1;4;Spezia;1.0;2.3;59.0;;Andrea Belotti;3-5-2;Daniele Orsato;Match Report;;Torino;2021-05-1515:00Serie AMatchweek 37AwayLSpeziaTorino;5.0;2.0;25.0;1.0;1;478.0;74.1;5;0;0;17.0;2.0;10.0;24.8;€223.40m;3
39;2021-05-18;20:30;Serie A;Matchweek 25;Tue;Away;D;0;0;Lazio;0.3;2.3;29.0;;Andrea Belotti;3-5-2;Michael Fabbri;Match Report;;Torino;2021-05-1820:30Serie AMatchweek 25AwayDLazioTorino;6.0;3.0;24.0;0.0;0;287.0;57.1;0;0;0;13.0;0.0;8.0;24.8;€223.40m;3
40;2021-05-23;20:45;Serie A;Matchweek 38;Sun;Home;D;1;1;Benevento;1.2;0.4;52.0;;Tomás Rincón;3-5-2;Marco Di Bello;Match Report;;Torino;2021-05-2320:45Serie AMatchweek 38HomeDBeneventoTorino;11.0;5.0;18.2;1.0;0;531.0;85.5;0;0;0;17.0;3.0;8.0;24.8;€223.40m;5
0;2020-09-27;15:00;Serie A;Matchweek 2;Sun;Away;L;0;1;Hellas Verona;2.2;0.9;53.0;1000.0;Kevin Lasagna;3-5-2;Manuel Volpi;Match Report;;Udinese;2020-09-2715:00Serie AMatchweek 2AwayLHellas VeronaUdinese;22.0;5.0;15.9;0.0;0;477.0;70.6;0;0;0;12.0;0.0;10.0;25.0;€142.30m;10
1;2020-09-30;18:00;Serie A;Matchweek 1;Wed;Home;L;0;2;Spezia;1.8;0.8;49.0;1000.0;Kevin Lasagna;3-5-2;Alessandro Prontera;Match Report;;Udinese;2020-09-3018:00Serie AMatchweek 1HomeLSpeziaUdinese;13.0;3.0;16.4;0.0;0;496.0;80.4;0;0;0;13.0;6.0;3.0;25.0;€142.30m;3
2;2020-10-03;20:45;Serie A;Matchweek 3;Sat;Home;L;0;1;Roma;1.5;1.0;45.0;1000.0;Kevin Lasagna;3-5-2;Rosario Abisso;Match Report;;Udinese;2020-10-0320:45Serie AMatchweek 3HomeLRomaUdinese;10.0;4.0;19.7;0.0;0;469.0;76.5;1;0;0;15.0;3.0;17.0;25.0;€142.30m;3
3;2020-10-18;18:00;Serie A;Matchweek 4;Sun;Home;W;3;2;Parma;1.3;1.0;42.0;1000.0;Kevin Lasagna;3-5-2;Michael Fabbri;Match Report;;Udinese;2020-10-1818:00Serie AMatchweek 4HomeWParmaUdinese;16.0;4.0;18.4;0.0;0;408.0;77.2;3;0;0;12.0;2.0;18.0;25.0;€142.30m;15
4;2020-10-25;18:00;Serie A;Matchweek 5;Sun;Away;L;2;3;Fiorentina;2.6;1.1;55.0;1000.0;Kevin Lasagna;3-5-2;Francesco Fourneau;Match Report;;Udinese;2020-10-2518:00Serie AMatchweek 5AwayLFiorentinaUdinese;16.0;6.0;16.8;0.0;0;479.0;79.3;3;0;0;14.0;7.0;10.0;25.0;€142.30m;7
5;2020-10-28;18:00;Coppa Italia;Third round;Wed;Home;W;3;1;Vicenza Virtus;;;;;;;Antonio Rapuano;Match Report;;Udinese;2020-10-2818:00Coppa ItaliaThird roundHomeWVicenza VirtusUdinese;3.0;3.0;;;0;;;1;0;0;0.0;0.0;0.0;25.0;€142.30m;3
6;2020-11-01;12:30;Serie A;Matchweek 6;Sun;Home;L;1;2;Milan;1.0;1.1;40.0;;Rodrigo De Paul;4-3-3;Marco Di Bello;Match Report;;Udinese;2020-11-0112:30Serie AMatchweek 6HomeLMilanUdinese;8.0;1.0;26.1;0.0;1;428.0;77.1;2;0;0;14.0;2.0;13.0;25.0;€142.30m;4
7;2020-11-06;20:45;Serie A;Matchweek 7;Fri;Away;D;0;0;Sassuolo;0.1;0.1;38.0;;Rodrigo De Paul;5-3-2;Eugenio Abbattista;Match Report;;Udinese;2020-11-0620:45Serie AMatchweek 7AwayDSassuoloUdinese;2.0;0.0;14.1;0.0;0;382.0;76.4;2;0;0;13.0;5.0;12.0;25.0;€142.30m;5
8;2020-11-22;18:00;Serie A;Matchweek 8;Sun;Home;W;1;0;Genoa;0.4;0.6;46.0;;Rodrigo De Paul;3-5-2;Giampaolo Calvarese;Match Report;;Udinese;2020-11-2218:00Serie AMatchweek 8HomeWGenoaUdinese;8.0;2.0;22.6;2.0;0;458.0;81.4;2;0;0;16.0;0.0;15.0;25.0;€142.30m;16
9;2020-11-25;17:30;Coppa Italia;Fourth round;Wed;Home;L;0;1;Fiorentina;;;;;;;Marco Serra;Match Report;Required Extra Time;Udinese;2020-11-2517:30Coppa ItaliaFourth roundHomeLFiorentinaUdinese;0.0;0.0;;;0;;;3;0;0;0.0;0.0;0.0;25.0;€142.30m;3
10;2020-11-29;12:30;Serie A;Matchweek 9;Sun;Away;W;3;1;Lazio;1.5;1.2;44.0;;Rodrigo De Paul;3-5-2;Gianluca Aureliano;Match Report;;Udinese;2020-11-2912:30Serie AMatchweek 9AwayWLazioUdinese;9.0;4.0;16.7;0.0;0;473.0;81.8;4;0;0;10.0;0.0;16.0;25.0;€142.30m;4
11;2020-12-12;18:00;Serie A;Matchweek 11;Sat;Away;W;3;2;Torino;1.3;1.0;40.0;;Rodrigo De Paul;3-5-2;Davide Massa;Match Report;;Udinese;2020-12-1218:00Serie AMatchweek 11AwayWTorinoUdinese;10.0;3.0;16.0;0.0;0;407.0;80.1;3;0;0;17.0;3.0;21.0;25.0;€142.30m;13
12;2020-12-15;18:30;Serie A;Matchweek 12;Tue;Home;D;0;0;Crotone;1.3;0.2;54.0;;Rodrigo De Paul;3-5-2;Antonio Di Martino;Match Report;;Udinese;2020-12-1518:30Serie AMatchweek 12HomeDCrotoneUdinese;15.0;6.0;21.7;2.0;0;477.0;80.5;1;0;0;13.0;5.0;16.0;25.0;€142.30m;3
13;2020-12-20;15:00;Serie A;Matchweek 13;Sun;Away;D;1;1;Cagliari;1.5;0.6;47.0;;Rodrigo De Paul;3-5-2;Marco Piccinini;Match Report;;Udinese;2020-12-2015:00Serie AMatchweek 13AwayDCagliariUdinese;13.0;4.0;15.3;0.0;0;474.0;81.0;1;0;0;13.0;1.0;11.0;25.0;€142.30m;5
14;2020-12-23;20:45;Serie A;Matchweek 14;Wed;Home;L;0;2;Benevento;2.0;0.3;61.0;;Rodrigo De Paul;3-5-2;Manuel Volpi;Match Report;;Udinese;2020-12-2320:45Serie AMatchweek 14HomeLBeneventoUdinese;15.0;3.0;19.2;2.0;0;568.0;84.5;1;0;0;20.0;1.0;19.0;25.0;€142.30m;3
15;2021-01-03;20:45;Serie A;Matchweek 15;Sun;Away;L;1;4;Juventus;1.7;2.5;37.0;;Rodrigo De Paul;3-5-2;Piero Giacomelli;Match Report;;Udinese;2021-01-0320:45Serie AMatchweek 15AwayLJuventusUdinese;10.0;3.0;15.4;0.0;0;423.0;81.3;0;0;0;8.0;0.0;4.0;25.0;€142.30m;11
16;2021-01-06;15:00;Serie A;Matchweek 16;Wed;Away;D;2;2;Bologna;2.1;1.2;63.0;;Kevin Lasagna;3-5-2;Giovanni Ayroldi;Match Report;;Udinese;2021-01-0615:00Serie AMatchweek 16AwayDBolognaUdinese;17.0;6.0;17.0;1.0;0;576.0;83.0;3;0;0;13.0;2.0;7.0;25.0;€142.30m;3
17;2021-01-10;15:00;Serie A;Matchweek 17;Sun;Home;L;1;2;Napoli;2.1;1.7;37.0;;Rodrigo De Paul;3-5-1-1;Fabrizio Pasqua;Match Report;;Udinese;2021-01-1015:00Serie AMatchweek 17HomeLNapoliUdinese;17.0;8.0;16.7;0.0;0;418.0;79.9;3;0;0;19.0;0.0;14.0;25.0;€142.30m;4
18;2021-01-16;20:45;Serie A;Matchweek 18;Sat;Away;L;1;2;Sampdoria;2.1;1.5;46.0;;Rodrigo De Paul;3-5-1-1;Juan Sacchi;Match Report;;Udinese;2021-01-1620:45Serie AMatchweek 18AwayLSampdoriaUdinese;15.0;4.0;16.5;0.0;0;445.0;76.9;1;0;0;11.0;4.0;13.0;25.0;€142.30m;6
19;2021-01-20;15:00;Serie A;Matchweek 10;Wed;Home;D;1;1;Atalanta;0.4;1.5;34.0;;Rodrigo De Paul;3-5-1-1;Giampaolo Calvarese;Match Report;;Udinese;2021-01-2015:00Serie AMatchweek 10HomeDAtalantaUdinese;6.0;1.0;22.3;0.0;0;314.0;70.7;3;0;0;20.0;0.0;17.0;25.0;€142.30m;4
20;2021-01-23;18:00;Serie A;Matchweek 19;Sat;Home;D;0;0;Inter;0.3;0.7;39.0;;Rodrigo De Paul;3-5-2;Fabio Maresca;Match Report;;Udinese;2021-01-2318:00Serie AMatchweek 19HomeDInterUdinese;6.0;1.0;20.5;0.0;0;434.0;81.8;3;0;0;11.0;0.0;20.0;25.0;€142.30m;3
21;2021-01-31;12:30;Serie A;Matchweek 20;Sun;Away;W;1;0;Spezia;1.1;0.8;37.0;;Rodrigo De Paul;3-5-1-1;Antonio Di Martino;Match Report;;Udinese;2021-01-3112:30Serie AMatchweek 20AwayWSpeziaUdinese;5.0;2.0;17.5;0.0;1;348.0;76.1;4;1;1;19.0;4.0;12.0;25.0;€142.30m;8
22;2021-02-07;15:00;Serie A;Matchweek 21;Sun;Home;W;2;0;Hellas Verona;2.0;0.3;46.0;;Samir Santos;3-4-3;Alberto Santoro;Match Report;;Udinese;2021-02-0715:00Serie AMatchweek 21HomeWHellas VeronaUdinese;16.0;7.0;13.3;1.0;0;414.0;72.9;2;0;0;9.0;1.0;13.0;25.0;€142.30m;7
23;2021-02-14;12:30;Serie A;Matchweek 22;Sun;Away;L;0;3;Roma;0.3;2.3;49.0;;Rodrigo De Paul;3-5-2;Piero Giacomelli;Match Report;;Udinese;2021-02-1412:30Serie AMatchweek 22AwayLRomaUdinese;6.0;1.0;21.6;1.0;0;516.0;83.5;0;0;0;7.0;6.0;17.0;25.0;€142.30m;7
